source_id,field,id,ra,dec,grizliv,pixscale,f_r02,f_r05,ratio_r05_r02,measurable,reason
150831,primer-uds-north,17414,34.52355156045164,-5.180396410210852,1.12.10,0.049999999999996804,38.40618807647901,155.7430898895488,4.055156152946355,True,
150844,primer-uds-south,3875,34.52366890330545,-5.3161839782797085,1.12.10,0.049999999999996804,5.5014804367354175,9.468203812153426,1.721028352465044,True,
150853,primer-uds-north,17415,34.523699115833836,-5.1804784181958885,1.12.10,0.049999999999996804,56.3254613591893,152.768812246737,2.712251414551677,True,
151606,primer-uds-north,9974,34.53126289621551,-5.192838097714156,1.12.10,0.049999999999996804,21.465740890366355,23.909395381944787,1.1138397460427338,True,
151805,gds-sw,6388,53.00305410738228,-27.92407857623444,1.12.10,0.049999999999996804,12.879615604308054,19.98884527530231,1.5519752987516426,True,
151994,gds-sw,7937,53.005827038833985,-27.918719505470598,1.12.10,0.049999999999996804,46.12029113432084,105.8591047684035,2.295282665499643,True,
152390,gds-sw,19663,53.01105385984067,-27.88879338726297,1.12.10,0.049999999999996804,14.725088324358751,19.03263964333603,1.2925314418557055,True,
155775,gds-sw,41796,53.030431278951866,-27.855750259597322,1.12.10,0.049999999999996804,264.8992203514748,1430.3404405675205,5.399564553907368,True,
157134,gds-sw,43476,53.03490293102044,-27.852180251203606,1.12.10,0.049999999999996804,20.163825371479554,24.54079241750994,1.217070271408982,True,
157620,gds-sw,46383,53.036387572876066,-27.846563563386713,1.12.10,0.049999999999996804,21.21790869491668,25.69526328207362,1.2110177139290645,True,
