rank,tier,status,ranking_score,score_std,score_percentile,field,id,source_id,ra,dec,sky_group,sky_group_size,mag_f444w,snr_f444w,r_h_arcsec,z_phot,ood_flag,n_features_outside_positive_range,disagreement_flag,nearest_list,nearest_list_sep_arcsec,n_archive_records,n_eligible_records,n_secure_lowz_records,n_secure_highz_records,archive_best_grade,archive_z_best_grade3,archive_gratings,archive_files,in_census,spec_tested,spec_vshaped,sel_labbe23,sel_kokorev24,sel_kocevski24,sel_perezgonzalez24,sel_barro23,sel_greene24,sel_akins24,m_f090w,m_f115w,m_f150w,m_f200w,m_f277w,m_f356w,m_f444w,asnr_f090w,asnr_f115w,asnr_f150w,asnr_f200w,asnr_f277w,asnr_f356w,asnr_f444w,c_f090w_f115w,c_f115w_f150w,c_f150w_f200w,c_f200w_f277w,c_f277w_f356w,c_f356w_f444w,c_f115w_f200w,c_f200w_f356w,c_f277w_f444w,slope_blue,slope_red,v_curv,log_rh,log_rh_over_rstar,n_snr_ge1,n_snr_ge3,archive_verdict,compactness_f444w,labbe_compactness,flux_d020,flux_d040,flux_d050,compactness_measurable,compactness_reason,compactness_mosaic,compactness_pixscale,compact_akins,compact_labbe,followup_tier
538,high_recall,untested,0.7857411,0.0393723,99.69877,ceers-full,30183,576007,214.87003661907795,52.80704060499517,538850,1,25.17500538537769,88.26121849833851,0.1564474247346013,6.821544170379639,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.436046,2.6032212,2.3357873,2.340763,2.0020442,0.879496,1.2748762,2.0641077,4.167923,3.9328465,4.161715,4.6733613,5.758579,5.17348,1.8328251,0.26743382,-0.0049756947,0.33871883,1.1225482,-0.39538023,0.26245812,1.461267,0.72716796,-1.367491,-1.8693874,-0.5018964,-0.8056316,0.2929101,7.0,7.0,,0.3968523147705724,2.136768529843124,9.233112445486316,19.72902410601804,23.265865164032483,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,False,False,False
539,high_recall,untested,0.78556925,0.02260123,99.698555,primer-uds-north,19392,109293,34.427708959998704,-5.177581216011069,104472,2,26.10790049754084,26.174967405039474,0.1720137598833269,6.210525035858154,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.5142834,3.2013652,2.9642177,3.2619476,3.0799415,2.4216242,2.207181,2.2710001,2.595595,2.9984372,2.9290123,3.4868898,4.1358285,3.9583154,0.3129182,0.23714761,-0.29772994,0.18200615,0.6583172,0.2144434,-0.060582332,0.8403233,0.8727606,-0.32689634,-3.938323,-3.6114268,-0.76443684,0.34291217,7.0,7.0,,0.501220583324421,1.7193881898028696,4.400852943460661,7.566774576045456,8.780271780283526,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,False,False
540,high_recall,secure low-z,0.7855638,0.043890417,99.69834,gds,34322,245652,53.18584703323615,-27.810026248109697,232075,1,21.89895728097704,1003.3167757254804,0.123758910287887,2.6572515964508057,False,0,False,,,6,0,5,0,3.0,2.5913347333333334,G140M;G235H;G235M;G395M;PRISM,jades-gds-w05-v4_g235h-f170lp_1212_4905.spec.fits;jades-gds-w05-v4_prism-clear_1212_4905.spec.fits;jades-gds-wide2-v4_g140m-f070lp_1180_5807.spec.fits;jades-gds-wide2-v4_g235m-f170lp_1180_5807.spec.fits;jades-gds-wide2-v4_g395m-f290lp_1180_5807.spec.fits;jades-gds-wide2-v4_prism-clear_1180_5807.spec.fits,False,False,False,False,False,False,False,False,False,False,0.5970426,0.2726601,-0.4748083,-0.8524526,-1.2636783,-1.6980574,-2.001043,6.143192,6.4354734,6.8407354,7.019892,7.2660556,7.4653335,7.604214,0.32438248,0.7474684,0.3776443,0.41122568,0.43437916,0.30298558,1.1251127,0.84560484,0.73736477,-4.442824,-3.6859396,0.75688404,-0.9074235,0.19992544,7.0,7.0,,0.4519194880505743,1.9561332749218152,235.9595364366487,461.568300758855,522.1273759502986,True,,gds-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
541,high_recall,untested,0.7854119,0.029044805,99.69813,primer-uds-north,63682,130741,34.475231662724426,-5.115954129114254,125061,1,27.698720130159515,5.336459403675963,0.0419150136751651,17.914907455444336,True,3,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.886561,6.1430135,6.4101176,7.4030304,3.9437988,3.4215813,3.7854695,1.0404215,-0.11896128,-0.4463702,-1.3615777,2.5593717,3.1133265,2.376375,-1.2564522,-0.2671045,-0.99291265,3.4592316,0.5222176,-0.36388817,-1.2600172,3.9814494,0.15832938,7.089833,-1.4623208,-8.552154,-1.3776304,-0.27028143,4.0,3.0,,0.9090601844412362,1.044269004584101,2.6927986536802373,2.812006169624069,2.9621786321390764,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,True,False
542,high_recall,untested,0.7838217,0.039370954,99.697914,primer-uds-north,1479,78736,34.364184742936494,-5.209153286313188,75132,1,27.16165404984381,6.350133736221966,0.1026531124120057,7.977127552032471,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,8.089856,3.8806589,4.183469,6.295724,4.038773,4.196997,3.2566705,-1.8255507,1.6747923,1.1087725,-0.106994286,2.2712107,2.1513262,2.547766,4.209197,-0.30280995,-2.112255,2.2569506,-0.15822408,0.9403268,-2.415065,2.0987265,0.78210276,-14.561334,-4.169954,10.39138,-0.98862785,0.11872109,5.0,3.0,,0.4418380752712393,2.028622442319564,2.136073417789956,4.333286473770959,4.834516392636928,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
543,high_recall,secure z>3 (V untested),0.78368616,0.040676262,99.6977,primer-uds-south,28904,79602,34.366116008087936,-5.2719041560456175,75966,2,26.484147497898924,12.09308586509304,0.127852906021447,5.553685665130615,False,0,False,,,2,0,0,2,3.0,5.52098535,G395M,rubies-uds41-v4_g395m-f290lp_4233_28904.spec.fits;rubies-uds42-v4_g395m-f290lp_4233_28904.spec.fits,False,False,False,False,False,False,False,False,False,False,3.283343,3.1084845,3.0946743,3.0221848,3.1810837,2.4317536,2.5827098,2.4501977,2.6177118,2.814295,3.0785244,3.1074462,3.842714,3.1874862,0.17485854,0.0138101615,0.072489515,-0.1588988,0.7493302,-0.15095626,0.08629968,0.5904314,0.59837395,-0.62718284,-2.9468927,-2.31971,-0.8932894,0.2174089,7.0,7.0,,0.3825188180437201,2.15449020518343,2.7414755602562995,5.906482242321952,7.166903772935327,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
544,high_recall,untested,0.7834228,0.039117876,99.69748,gdn,39130,500134,189.23466874209103,62.22270179467501,467354,1,23.161065681095003,461.49210165573874,0.1149946244103893,3.3530192375183105,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.8851285,3.3583853,1.7696966,0.25649133,-0.3210825,-0.5706813,-0.7389375,2.4593546,3.848879,4.9298983,6.246639,6.400975,6.714482,6.8276134,1.526743,1.5886889,1.5132053,0.57757384,0.24959879,0.16825618,3.1018941,0.82717264,0.41785496,-12.700242,-2.089522,10.61072,-0.9393225,0.1680265,7.0,7.0,,0.4758250318584816,1.8719986526185235,80.11411453230104,149.97351446019363,168.36885234765947,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
545,high_recall,untested,0.7827694,0.029874854,99.697266,primer-uds-south,38627,148581,34.51360419295678,-5.256143363041422,142172,1,27.78826882845928,5.319623520141364,0.0692310222318066,6.460916996002197,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.7781777,4.809361,4.8155227,5.666221,4.5759025,3.781372,3.8726919,0.044581007,1.303209,1.4483309,0.70933324,2.1429176,2.9148712,2.3732693,0.96881664,-0.0061616,-0.85069823,1.0903184,0.7945305,-0.09131984,-0.85685986,1.884849,0.70321065,0.24507217,-3.1325788,-3.3776512,-1.1596992,-0.04900096,5.0,3.0,,0.5829256194517312,1.7912580937316638,1.985517542518325,3.5565743682821527,3.4061250291002776,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,False,False
546,high_recall,untested,0.782752,0.034039356,99.69705,primer-uds-north,25749,14683,34.23695906960844,-5.16889752216006,13903,1,27.663316123340685,14.11127387268808,0.1301391163754809,1.222335696220398,True,11,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.8138213,6.270452,8.249827,5.8982882,6.6462774,5.754851,3.7508879,-0.66204345,-0.47873795,-1.7923999,0.18752635,-0.3368625,1.5991766,3.3413744,0.5433692,-1.9793749,2.351539,-0.7479892,0.8914264,2.003963,0.37216395,0.14343725,2.8953893,7.7467613,-16.767385,-24.514147,-0.88559216,0.22175682,2.0,1.0,,0.2348308173273496,3.1381454121925425,0.6663787009328963,2.091193263115395,2.837696979114872,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
547,high_recall,untested,0.7827474,0.03748095,99.69684,gdn,87477,506263,189.253028709768,62.31618330972291,473052,1,25.799996979742627,85.71558403408392,0.1280599091550704,5.502073287963867,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,2.8719473,2.7757578,2.6770895,2.4763014,2.171915,1.7991515,1.8995887,4.0867033,4.2619896,4.2699103,4.4189286,5.0935006,5.3282275,5.144216,0.09618956,0.09866836,0.2007879,0.3043864,0.37276354,-0.10043717,0.29945627,0.67714995,0.27232638,-1.1628654,-1.372452,-0.20958671,-0.8925868,0.21476215,7.0,7.0,,0.3998702569729969,2.166174027232237,5.903685507945671,12.788410212259269,14.764002585829594,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
548,high_recall,untested,0.78259945,0.03624466,99.696625,ceers-full,45620,551720,214.7352148461717,52.74514034902383,515810,1,23.48031978237901,256.9910027140031,0.151911942109023,2.375119686126709,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.367927,4.634278,3.2880037,1.9451737,0.82241404,0.12781961,-0.4196859,-1.0981039,2.012998,3.1371195,4.538768,5.683928,6.185322,6.2421923,1.733649,1.3462741,1.34283,1.1227597,0.69459444,0.54750556,2.689104,1.8173541,1.2421,-11.527085,-6.200942,5.3261433,-0.8184081,0.2801336,6.0,6.0,,0.4176065105192472,2.0866114928627177,46.149839407337936,96.2967853011201,110.5103446542434,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,False,False,False
549,high_recall,untested,0.78214854,0.02744718,99.69641,primer-uds-north,17911,88014,34.38420964683481,-5.17979445394064,84041,2,26.26320487885748,10.431072015808748,0.2435017485437922,7.32702112197876,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,7.3199296,2.789862,3.3066735,3.9328306,3.2591028,2.8379486,2.3622472,-1.1076125,2.480659,2.1822324,1.8319411,2.5796869,3.0306258,3.040226,4.530068,-0.5168117,-0.626157,0.6737279,0.42115426,0.4757012,-1.1429688,1.0948821,0.8968555,1.1473893,-4.570016,-5.7174053,-0.6134979,0.49385104,6.0,6.0,,0.2365362369504804,3.196262705017471,1.3112684042463147,4.1911582967602685,5.543625878012223,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
550,high_recall,untested,0.7818716,0.044881746,99.6962,ceers-full,14603,623993,215.0748427593609,52.9258190649857,584258,1,27.073840486330024,12.921669841856282,0.140611156141985,6.679888248443604,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.5888333,4.3926816,4.075555,4.2227955,3.7076554,2.7423809,3.169597,1.9818743,2.4899569,2.4881966,2.3440948,3.2886066,4.344729,3.253547,0.19615151,0.31712684,-0.14724077,0.51514024,0.9652745,-0.42721596,0.16988607,1.4804147,0.5380586,-1.1871786,-3.2519386,-2.06476,-0.8519802,0.24656145,7.0,7.0,,0.4348706433771515,1.881578960473664,1.8143572262852008,3.4138563837615887,4.172176839059835,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,False,False,False
551,high_recall,untested,0.7817542,0.04403264,99.695984,ceers-full,29798,578811,214.88096076047148,52.81429389132041,541501,1,27.65228631832836,11.889474929640674,0.1033125325034068,5.706038475036621,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.6879845,3.8441253,3.7717295,4.303017,4.0493097,3.3342137,3.740104,2.7361968,3.2459965,2.77665,2.5684144,3.0528138,3.906843,3.1705647,-0.15614058,0.07239572,-0.53128755,0.25370717,0.7150962,-0.40589023,-0.4588918,0.96880335,0.30920592,1.4048618,-1.3384076,-2.7432694,-0.985847,0.11269469,7.0,7.0,,0.5345693283641932,1.7703301774863998,1.5355787456435452,2.7184813933194807,2.872553033191199,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,True,False,False
552,high_recall,untested,0.7817352,0.036368325,99.69577,primer-uds-south,49325,118605,34.44873287690377,-5.239642498990125,113429,1,23.090474718291603,319.46122014979164,0.1219802330551445,2.082726240158081,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.3455486,3.5821474,1.5142124,0.63482845,-0.031123921,-0.5388837,-0.80952805,1.6626921,2.408032,4.460904,5.4528255,6.151358,6.5556536,6.4597855,0.76340127,2.0679348,0.8793839,0.6659524,0.50775975,0.27064437,2.9473188,1.1737121,0.7784041,-7.63395,-3.9017818,3.7321682,-0.91371053,0.19698776,7.0,6.0,,0.4760347504409246,1.8715133441086589,82.10736983838147,153.66503830219574,172.48188238848104,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
553,high_recall,untested,0.7814479,0.046435136,99.69555,primer-uds-south,68709,119926,34.45151535252754,-5.204107927456932,114708,1,26.641919014083687,8.369173899489146,0.1050588503666822,0.5595579743385315,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,7.884445,5.1015477,4.9543586,3.6699572,3.8657393,3.2638335,2.7399976,-1.4556769,0.47213858,0.6697309,1.9500715,2.289847,2.8637295,2.8212526,2.7828975,0.14718926,1.2844012,-0.1957822,0.60190576,0.52383584,1.4315904,0.40612358,1.1257416,-11.977023,-5.608772,6.368252,-0.97856736,0.13213094,4.0,4.0,,0.5802790454325862,1.5897758691384982,3.692594875660672,5.87039822782981,6.363481336652296,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
554,high_recall,untested,0.78142005,0.039713193,99.695335,gds,51495,244697,53.1834696481778,-27.776656702116803,231169,1,21.87381158396262,1003.7753866621596,0.1294531383905872,2.65110182762146,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.4606776,2.6899793,1.3195282,0.08539928,-0.8627268,-1.5014561,-2.0261886,2.9863048,4.7483196,5.7557344,6.492105,7.063749,7.3626013,7.604671,1.7706983,1.3704511,1.234129,0.9481261,0.63872933,0.52473253,2.6045802,1.5868554,1.1634619,-10.8452215,-5.8057723,5.0394497,-0.8878874,0.21946155,7.0,7.0,,0.4484106997904038,1.946912323345344,231.74881075733128,451.1946155840761,516.8226602658128,True,,gds-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
555,high_recall,untested,0.7807669,0.046667945,99.69512,gds-sw,16243,208425,53.13112730489127,-27.89446462655136,197605,1,27.46809032028003,15.305751320356617,0.1096405371677668,7.284875869750977,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.1261554,4.417956,4.3179255,4.643371,4.429966,4.326352,3.5593715,-0.9771218,2.5304081,2.7981348,2.7175856,3.0852854,3.224537,3.4224412,1.7081994,0.1000303,-0.3254453,0.2134049,0.10361403,0.7669805,-0.22541499,0.31701893,0.87059456,-1.6500156,-4.6232505,-2.973235,-0.9600288,0.14732012,6.0,6.0,,0.5372617323396878,1.7304340208242373,1.748792320989843,3.0261697275970043,3.25501001788111,True,,gds-sw-grizli-v7.0-f444w-clear_drc_sci.fits,0.0399999999999996,True,False,False
556,high_recall,untested,0.78065944,0.031341273,99.694695,gds-sw,32969,170850,53.06794300609532,-27.86928024105456,162761,1,27.37665395543948,17.048552120261014,0.5357283155953143,2.487990379333496,True,6,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.61425,6.63264,4.109323,5.33926,7.106316,3.873918,3.469273,2.3275182,-1.4860195,2.971284,1.738506,-1.1801856,3.4125366,3.5300715,-2.0183897,2.5233166,-1.2299367,-1.7670563,3.2323983,0.40464503,1.2933798,1.4653418,3.6370432,-1.2529163,-6.932461,-5.6795444,-0.2710554,0.8362936,5.0,4.0,,0.228387229584055,3.1533614026324392,0.4624645598253461,1.4583178930386471,2.024914268050797,True,,gds-sw-grizli-v7.0-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
557,high_recall,untested,0.7802534,0.036866337,99.69427,ceers-full,14986,614383,215.01865191165703,52.88633286491248,575190,1,27.444421695021383,20.954989775730272,0.0865322307953698,6.612458229064941,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.8915596,4.1747527,4.306313,4.0264835,4.0635695,3.1533885,3.5360706,1.3630981,2.943508,2.9285364,3.3674636,3.554748,4.4930863,3.7360928,0.71680725,-0.13156049,0.27982962,-0.037086383,0.9101812,-0.38268209,0.14826913,0.87309486,0.52749914,-1.0294083,-2.135838,-1.1064297,-1.0628221,0.035719577,7.0,6.0,,0.5341880599271217,1.715026679692321,1.929901546303021,3.309832641089146,3.612775520602826,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,True,False,False
558,high_recall,untested,0.78010947,0.027201999,99.69405,primer-cosmos-east,71270,372674,150.11575300378058,2.431123290173693,346176,1,23.644871205522392,122.82242481625984,0.3083196951276085,3.824312686920166,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.2281003,3.4344702,4.5154953,2.2344317,1.1245784,0.15654463,-0.25513652,0.3035068,1.9459637,1.5489001,3.4232566,4.630697,5.451584,5.5039034,1.7936301,-1.0810252,2.2810636,1.1098534,0.96803373,0.41168112,1.2000383,2.0778873,1.3797148,-6.7891903,-6.0782857,0.71090466,-0.5109987,0.5980217,6.0,5.0,,0.2664140985213729,2.8734893574548184,13.11916791287207,37.69778937630063,49.24351971492827,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
559,high_recall,untested,0.7798273,0.04462133,99.69384,gdn,86574,543643,189.37511492547125,62.31319418044621,508149,1,27.93227229312876,13.238785106347532,0.1096355505514897,7.011680603027344,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.627538,4.6456275,4.4392633,4.9023805,4.905802,4.227955,4.012092,0.66975635,2.4566336,2.708235,2.237924,2.73718,3.2321854,3.2777214,0.9819106,0.20636396,-0.46311703,-0.0034214489,0.6778469,0.21586268,-0.25675306,0.6744255,0.8937096,-1.4653541,-4.1144047,-2.6490505,-0.9600486,0.14730036,6.0,6.0,,0.4839229712039365,1.806702293125115,1.0482684548960033,1.8939090212713303,2.1661886648779034,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
560,high_recall,untested,0.77861655,0.03972158,99.69363,primer-cosmos-east,78415,373664,150.11659399737212,2.460722597903882,347068,1,25.516036141671137,32.65395487984902,0.137876987655814,4.567943096160889,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.495209,3.1192994,4.4756203,2.7745671,1.8713913,1.6108052,1.6157941,-0.5338084,2.6100917,1.3901082,3.4268105,4.1634603,4.5811157,4.1793475,3.3759098,-1.3563207,1.7010531,0.90317565,0.26058626,-0.004988997,0.3447325,1.163762,0.25559726,-2.122172,-1.3071836,0.8149886,-0.8605082,0.2485122,6.0,5.0,,0.3864648206129051,2.188228128128232,7.092961690913583,15.521018283793088,18.353447228818037,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
561,high_recall,untested,0.77776885,0.03694242,99.69255,ceers-full,56004,587553,214.91109526413567,52.89732125528084,549781,1,27.52053598444813,15.583060363772873,0.0800454791374203,7.332081317901611,False,0,False,,,1,0,0,0,,,G235M,valentino-egs-v4_g235m-f170lp_3567_51608.spec.fits,False,False,False,False,False,False,False,False,False,False,6.509217,4.3106036,4.278912,4.307677,4.5538936,4.4788737,3.6109445,-1.6950632,2.8175154,2.6906447,2.8090904,2.8442101,2.980826,3.4403596,2.198613,0.031691838,-0.028765142,-0.24621662,0.07502004,0.86792916,0.002926696,-0.1711966,0.94294924,-3.0106175,-5.273966,-2.2633486,-1.0966632,0.0018784872,6.0,6.0,,0.6055932980627431,1.534710377503024,2.020047460531439,3.10018780072623,3.335650290373838,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,True,True,False
562,high_recall,untested,0.7777226,0.040430896,99.69234,primer-cosmos-east,47086,399262,150.14212729139496,2.3409420916469927,371165,1,27.334585305129902,15.826301022481806,0.0871754772787008,0.9826318025588988,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.0856533,4.998377,4.339032,4.169725,3.9843838,3.5510762,3.4277496,2.2590048,1.5818343,2.4291303,2.7406964,3.2836711,3.711743,3.455817,-0.9127232,0.65934455,0.16930695,0.18534131,0.43330756,0.12332665,0.8286515,0.6186489,0.5566342,-0.22667496,-2.708456,-2.481781,-1.0596057,0.049414735,7.0,6.0,,0.656609696533607,1.4083270847072646,2.5980424144068754,3.658893499427458,3.9567530423667767,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
563,high_recall,secure low-z,0.77743286,0.045194168,99.69212,gds,69153,237711,53.17180228753781,-27.73363448137877,224666,1,23.34263920728233,466.1334077271911,0.1543004843565958,2.4996018409729004,False,0,False,,,4,0,1,0,3.0,2.583172,G235H;G235M;G395M;PRISM,gds-maseda-v4_g235m-f170lp_1671_37942.spec.fits;gds-maseda-v4_g395m-f290lp_1671_37942.spec.fits;jades-gds-w08-v4_g235h-f170lp_1212_777.spec.fits;jades-gds-w08-v4_prism-clear_1212_777.spec.fits,False,False,False,False,False,False,False,False,False,False,4.869377,3.8467734,2.1242628,1.2802216,0.5567853,-0.103358895,-0.55736524,2.2586226,3.570645,4.979177,5.6272144,6.299798,6.6007047,6.8376203,1.0226039,1.7225106,0.8440413,0.72343636,0.66014415,0.4540063,2.566552,1.3835806,1.1141505,-7.9779263,-5.570243,2.4076834,-0.8116327,0.29571626,7.0,7.0,,0.396939007041804,2.167503912372145,49.96094819074809,108.29055066926853,125.86555441623908,True,,gds-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
564,high_recall,untested,0.7773454,0.03963895,99.69191,primer-cosmos-east,2945,393800,150.13659100394304,2.1582487430857342,365994,1,26.98324139777523,16.43186132024027,0.1156744538061145,1.0841892957687378,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.9017756,4.321197,3.93272,3.8537552,3.2435377,2.8391147,3.0796468,1.4892327,1.9195148,2.4189131,2.5350502,3.4769716,3.8497012,3.493294,-0.41942173,0.3884773,0.07896472,0.6102176,0.40442306,-0.24053214,0.467442,1.0146406,0.16389091,-1.025385,-0.89353156,0.13185348,-0.9367626,0.17225786,7.0,6.0,,0.4631223534718054,1.957188307671585,2.1381651603377034,4.184791851683693,4.616847242006152,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
565,high_recall,untested,0.7765109,0.035248935,99.69148,primer-uds-south,3875,150844,34.52366890330545,-5.3161839782797085,144320,1,26.85312741585038,7.88780200710979,0.0804891037461224,5.156207084655762,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.4074936,4.4642386,4.460674,4.3357396,3.0781288,3.5432901,2.950296,0.34631374,1.2301809,1.3506279,1.6616275,3.0297718,2.6435301,2.7624588,0.9432548,0.0035645694,0.12493421,1.257611,-0.46516132,0.5929943,0.12849878,0.79244965,0.12783293,-1.6759292,-0.22662127,1.4493079,-1.094263,0.016435388,6.0,3.0,,0.568628900683611,1.5356210653191984,3.640484903483528,5.590405305765834,6.402215749334763,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
566,high_recall,untested,0.77605563,0.044824753,99.69126,primer-uds-south,20481,134427,34.48265623412697,-5.2862118683107004,128617,1,22.78912560774836,371.5233358999764,0.1012611903102523,1.805418610572815,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.5661738,1.7945373,0.7535464,-0.02687372,-0.5628134,-0.90089214,-1.110876,2.2925696,3.9144614,5.00132,5.8727875,6.4899797,6.754767,6.6107607,1.7716365,1.040991,0.7804201,0.5359397,0.33807874,0.20998386,1.821411,0.87401843,0.5480626,-6.9568696,-2.742963,4.2139063,-0.99455696,0.11614133,7.0,7.0,,0.5339838230409244,1.7007867044389628,131.84599903627517,224.24192219436912,246.9100997956085,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,False,False
567,high_recall,untested,0.77592385,0.046512306,99.69105,primer-cosmos-west,45610,346093,150.09380840515811,2.2533109241151466,322481,1,26.20835991375873,2.412715894911193,0.0,5.174472332000732,True,18,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,9.025292,9.957944,10.359143,10.6784115,3.5269747,10.457503,2.3074942,-0.8214376,-1.2536628,-2.223135,-2.4111645,0.9767613,-1.7963777,1.6143177,-0.9326515,-0.4011994,-0.31926778,7.1514363,-6.9305286,8.150009,-0.72046715,0.22090748,1.2194805,3.2740486,-36.150204,-39.42425,-2.39794,-1.290591,2.0,0.0,,0.5165762763763847,1.3336906702649545,0.156743522223117,0.2090473732134387,0.3034276434888224,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
568,high_recall,untested,0.77541244,0.052515134,99.69041,ceers-full,70413,578292,214.8790138982852,52.90429283323609,541011,1,26.821789237396352,25.82629718441084,0.1365932027929749,6.383077144622803,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.7428646,4.353399,4.3885384,3.8523545,3.6306689,2.8839328,2.919116,1.506715,2.2956688,2.165515,3.0799072,3.437515,4.1517553,3.944915,0.3894657,-0.035139468,0.5361838,0.22168547,0.7467361,-0.035183106,0.5010443,0.96842164,0.71155304,-2.4557197,-2.6651947,-0.20947506,-0.8645709,0.23397076,7.0,6.0,,0.4169851199017376,2.0958169215849654,2.116349819479346,4.435481763658101,5.07536053079799,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,False,False,False
