source_id,field,id,ra,dec,y,y_strict,ambiguous,bands_complete,in_hviding25_A1,in_hviding25_B1,in_barro25,in_degraaff26,in_perger25,in_kocevski24,spec_tested,spec_vshaped,mag_f444w,snr_f444w,r_h_arcsec,r_star_v1_arcsec,z_phot,sel_labbe23,sel_kokorev24,sel_kocevski24,sel_perezgonzalez24,sel_barro23,sel_greene24,sel_akins24,picked,region,sky_group,sky_group_size,in_support,oof_score,oof_sel_burden,oof_sel_neg1,oof_sel_05,m_f090w,m_f115w,m_f150w,m_f200w,m_f277w,m_f356w,m_f444w,asnr_f090w,asnr_f115w,asnr_f150w,asnr_f200w,asnr_f277w,asnr_f356w,asnr_f444w,c_f090w_f115w,c_f115w_f150w,c_f150w_f200w,c_f200w_f277w,c_f277w_f356w,c_f356w_f444w,c_f115w_f200w,c_f200w_f356w,c_f277w_f444w,slope_blue,slope_red,v_curv,log_rh,log_rh_over_rstar,n_snr_ge1,n_snr_ge3,f_f090w_ujy,f_f115w_ujy,f_f150w_ujy,f_f200w_ujy,f_f277w_ujy,f_f356w_ujy,f_f444w_ujy,e_f090w_ujy,e_f115w_ujy,e_f150w_ujy,e_f200w_ujy,e_f277w_ujy,e_f356w_ujy,e_f444w_ujy,c_f115w_f200w_ab,c_f150w_f200w_ab,c_f200w_f356w_ab,c_f200w_f444w_ab,c_f277w_f444w_ab,sel_region_matched,sel_region_matched_eight,sel_barro24b,hand_added_barro26
575379,ceers-full,24316,214.86772852302528,52.79448335153361,0.0,False,False,True,False,False,False,False,False,False,True,False,27.740204096285225,5.788266053867631,0.1811756203470041,0.0797,0.8009635210037231,False,False,False,False,False,False,False,False,CEERS,538261,1,True,0.0133993155522249,False,False,False,4.2042575,3.7552865,3.908748,3.2773967,2.6614559,3.0770943,3.8259215,2.2266605,2.818979,2.4572728,3.214324,3.9382544,3.6644783,2.4563596,0.44897085,-0.15346158,0.63135135,0.6159407,-0.41563836,-0.7488272,0.4778898,0.20030235,-1.1644655,-2.3905735,4.4696355,6.860209,-0.74190027,0.35664144,7.0,7.0,0.01973265600024903,0.030985163168756606,0.026761622143643648,0.04863378519345619,0.08610741749840656,0.058676449804061566,0.029101700139764757,0.004307982577319197,0.003710784221843623,0.0046191438266068715,0.00391477359109787,0.0033563966215669483,0.0030082662586970272,0.005027706029566392,0.48946071189008666,0.6485640944933712,0.2038143922282062,-0.5575492769225552,-1.1778055068553317,False,False,False,False
575449,ceers-full,52623,214.8679929217995,52.858226716619264,0.0,False,False,True,False,False,False,False,False,False,False,False,28.243400159837872,8.897196031845434,0.1082879126003815,0.0797,3.005009889602661,False,False,False,False,False,False,False,False,CEERS,538329,1,True,0.0099083593354899,False,False,False,5.181848,5.3519435,4.675584,4.31874,4.194025,4.555088,4.308335,1.6804699,1.4307045,2.2909582,2.786273,3.320341,3.129136,2.8820267,-0.17009571,0.6763597,0.35684416,0.12471495,-0.361063,0.2467531,1.0332038,-0.23634805,-0.11430989,-2.8161802,1.0531657,3.869346,-0.96542,0.13312165,7.0,5.0,0.005804034434458089,0.005125087802230173,0.012348291992793279,0.018112463955527677,0.02070143721266618,0.014696413113973145,0.018307959206351816,0.0022401651635361865,0.002599915503842377,0.002524378114891653,0.002241807888357764,0.0014982775372484568,0.001288567103585109,0.0020577223589120387,1.3706905603975823,0.415926609451345,-0.2269154569895089,0.011656004617053593,-0.13340140413993534,False,False,False,False
575452,ceers-full,50902,214.86801458306087,52.85371837668125,0.0,False,False,True,False,False,False,False,False,False,True,False,25.45397518244796,56.25970224868671,0.2092599962942959,0.0797,5.204679489135742,False,False,False,False,False,False,False,False,CEERS,538332,1,True,0.0277389208933315,False,False,False,2.4303231,2.0825093,2.0722756,1.9531621,1.4281405,1.7252173,1.5537592,3.8169415,4.270765,4.3022428,4.4968433,5.1706495,4.967088,4.7232046,0.34781396,0.010233482,0.119113594,0.52502155,-0.29707673,0.17145804,0.12934707,0.22794479,-0.1256187,-0.9976115,1.0236846,2.0212963,-0.6793138,0.4192279,7.0,7.0,0.10641736536935013,0.14678769143895,0.14817932278419046,0.1654063252776567,0.268352039276008,0.204105741290999,0.23900661825393918,0.004683558802759688,0.004102370107959117,0.004012886893143375,0.0036870731506009015,0.0030490493673205506,0.0028426749083906386,0.00424827378569211,0.12965618257470046,0.11941126925833745,0.2282577695914403,0.3996445342468481,-0.1257374323249765,False,False,False,False
575505,ceers-full,77847,214.8681598245813,52.91425590533595,0.0,False,False,True,False,False,False,False,False,False,True,False,25.582258636889453,46.86466183029169,0.1552887183440086,0.0797,3.671897172927856,False,False,False,False,False,False,False,False,CEERS,538382,1,True,0.0113742852435965,False,False,False,2.1303928,2.0929317,1.9586333,1.6650293,1.6131558,1.834848,1.6819851,4.3384647,4.354009,4.3008227,4.8478227,5.0366797,4.875801,4.540525,0.037461106,0.13429843,0.29360405,0.051873405,-0.22169213,0.15286283,0.42790246,-0.16981873,-0.068829305,-1.4738696,0.72166395,2.1955335,-0.8088601,0.28968158,7.0,7.0,0.14039418977375975,0.14538334771535785,0.16455141897935396,0.21571514257562222,0.22629918461647808,0.18449728957061137,0.2123716519441119,0.003666755113901946,0.0037384728572754057,0.00446259820194789,0.0033849697639159668,0.002939877147787585,0.0028152165715411553,0.004531594673896531,0.4284149183186078,0.29394750168952105,-0.16972660503166395,-0.016960217844812935,-0.06896610974355316,False,False,False,False
575510,ceers-full,71848,214.8681786831568,52.90017220258017,0.0,False,False,True,False,False,False,False,False,False,True,False,27.879549844603787,8.791775790857766,0.1311094159268057,0.0797,3.0393600463867188,False,False,False,False,False,False,False,False,CEERS,538386,1,True,0.0079226999592857,False,False,False,4.01491,3.709961,3.8379166,3.0802178,3.556011,3.9599607,3.9611914,2.6567965,2.7690635,2.473771,3.8621242,3.348175,3.0003383,2.8701828,0.30494928,-0.12795573,0.7576987,-0.47579297,-0.4039498,-0.001230692,0.629743,-0.87974274,-0.40518048,-2.817883,2.2973084,5.1151915,-0.8823661,0.21617556,7.0,7.0,0.023870332193884413,0.032346484069416155,0.028638779206212984,0.05840515872202102,0.037638556168973776,0.02584951119476944,0.025596469181548405,0.0033666677789076426,0.004073614962128516,0.00486109663019911,0.0024568235185091864,0.0026491459896450173,0.002579461631601393,0.0029114105944518286,0.6415603174341644,0.7737417681977065,-0.8849971833959763,-0.8956778658762666,-0.41863223298796776,False,False,False,False
575525,ceers-full,53822,214.86821833457844,52.86122206112513,0.0,False,False,True,False,False,False,False,False,False,True,False,26.21793508903241,52.71621652213162,0.1047632803625058,0.0797,3.365484476089477,False,False,False,False,False,False,False,False,CEERS,538401,2,True,0.0189657978473455,False,False,False,2.3418362,2.3383207,2.2572422,1.7042919,2.0622015,2.3900013,2.317054,4.565483,4.6199584,4.6517916,5.2266893,5.190988,4.951738,4.65816,0.0035155104,0.08107844,0.5529502,-0.3579094,-0.32779995,0.07294736,0.6340287,-0.68570936,-0.2548526,-2.1422825,1.659209,3.8014915,-0.9797909,0.118750766,7.0,7.0,0.1154879062337303,0.11592586792774098,0.12493332911642047,0.2080498903356109,0.14962165494475294,0.11061208601566483,0.11825675683207817,0.002403529493836134,0.0022847046161728383,0.002385065937342529,0.002235052142259861,0.0016657904929515313,0.001564378334041375,0.002243270944576058,0.634967837753737,0.5537229459312607,-0.6859122712910588,-0.6133538170566839,-0.25542122429749337,False,False,False,False
575565,ceers-full,17176,214.8683398589181,52.78228557736175,0.0,False,False,True,False,False,False,False,False,False,True,False,27.2432628935473,11.241228300869286,0.1097332891068507,0.0797,5.947333335876465,False,False,False,False,False,False,False,False,CEERS,538437,1,True,0.8471682959454295,False,False,True,3.7120588,3.3241055,3.4935577,3.679699,3.5707493,2.9969242,3.3374772,2.906216,3.4271896,3.0885758,3.1258588,3.3074923,3.939746,3.114708,0.38795325,-0.16945206,-0.18614137,0.108949676,0.57382524,-0.3405531,-0.3555934,0.68277496,0.23327215,0.44965574,-1.9301817,-2.3798375,-0.9596616,0.13888007,7.0,7.0,0.03206195084984706,0.046486682296862036,0.0396658419376843,0.033396084801245174,0.0371264512298438,0.06318701906373612,0.045993328746667825,0.003516955921529517,0.0030227855360806543,0.0036224121204280328,0.0029377854216450744,0.0027218874451339745,0.0024593047317188264,0.004091486047224141,-0.3590824925087008,-0.18680280445633268,0.692330780568575,0.3474982185316714,0.23252850964323835,False,False,False,False
575568,ceers-full,50559,214.8683621604621,52.85354066643304,0.0,False,False,True,False,False,False,False,False,False,False,False,30.08674350691954,2.330257175900558,0.0458824980400342,0.0797,5.168229103088379,False,False,False,False,False,False,False,False,CEERS,538440,1,True,0.026647562256157,False,False,False,5.33601,5.8835216,5.528567,5.686117,5.629293,6.5480156,5.6608915,1.6641505,0.6715317,1.663982,1.6282185,2.2000597,0.098928705,1.5822766,-0.5475115,0.3549548,-0.15755047,0.056824178,-0.91872233,0.8871239,0.19740433,-0.8618981,-0.03159843,0.6413611,0.9076263,0.2662651,-1.3383529,-0.23981127,5.0,1.0,0.004279599275035382,0.0009951137008511995,0.0036577984220284468,0.0031449610686007192,0.004450442704645124,9.362902083738026e-05,0.003351989096223332,0.0016809658602064486,0.0013760748496654295,0.0014369914487089444,0.0012840477118938166,0.0009984442654107574,0.0009448872673952886,0.0014384631580108371,1.249356419979346,-0.16401123632336423,-3.815511980228519,0.06921830884705418,-0.30775154258619924,False,False,False,False
575585,ceers-full,78118,214.8684322765083,52.91506598699604,0.0,False,False,True,False,False,False,False,False,False,False,False,25.84524544770162,34.09519725008087,0.1553832115443279,0.0797,3.512765407562256,False,False,False,False,False,False,False,False,CEERS,538457,4,True,0.0089915334226881,False,False,False,2.7130415,2.5905707,2.380681,1.8475105,1.7939757,2.06672,1.9448017,3.7176578,3.82799,3.8499198,4.600096,4.7827554,4.5863338,4.222519,0.12247096,0.20988955,0.5331706,0.053534724,-0.27274427,0.1219183,0.7430602,-0.21920954,-0.15082596,-2.7914894,1.1872705,3.97876,-0.8085959,0.28994578,7.0,7.0,0.08191014393726727,0.0918310292217222,0.11147930060809622,0.18232455206057463,0.1915726257412735,0.14900590389859375,0.16668703477633548,0.003981674767730034,0.003997146565449912,0.0047470307905557,0.003665410901858641,0.0032082609547624823,0.003037100670192155,0.004888871401849424,0.7446392585773197,0.5341272996273152,-0.2191041973018387,-0.09735833582918452,-0.15107907726595077,False,False,False,False
575604,ceers-full,78518,214.8685010955277,52.9162088521748,0.0,False,False,True,False,False,False,False,False,False,True,False,27.272584817039103,12.305403353558075,0.0903992951897985,0.0797,4.1455841064453125,False,False,False,False,False,False,False,False,CEERS,538474,1,True,0.0370281877248595,False,False,False,3.6063883,3.5297315,3.4256766,3.292666,2.8302038,3.0656483,3.3664808,3.2063715,3.2237284,3.1908708,3.6016502,4.141734,3.9802341,3.2048326,0.076656744,0.10405504,0.1330105,0.4624623,-0.2354447,-0.30083233,0.23706554,0.2270176,-0.53627706,-0.93110836,2.4578772,3.3889856,-1.0438349,0.054706722,7.0,7.0,0.0354729486642538,0.03834211875284148,0.042272721941383366,0.04794796520121922,0.07368921166039667,0.059300283683795765,0.04476783304567252,0.0028782653776706617,0.0030573650529226535,0.003483759259513106,0.002617861574276425,0.002343210913793593,0.0022163818544846375,0.00363806303291375,0.24273518378424835,0.13677492125685176,0.23071647376918086,-0.07451027069459507,-0.5410945930193444,False,False,False,False
575626,ceers-full,34146,214.8685642188924,52.81491869198084,0.0,False,False,True,False,False,False,False,False,False,False,False,28.520053438438943,6.537172408429701,0.0801636126024593,0.0797,2.4360358715057373,False,False,False,False,False,False,False,False,CEERS,538493,1,True,0.1890207274908311,False,False,False,4.9029527,4.756025,6.00247,5.218962,5.3028154,4.76765,4.563401,2.0173562,2.6124916,0.052943245,1.9952548,2.109681,2.7850614,2.5764513,0.14692764,-1.2464453,0.7835081,-0.08385337,0.5351652,0.2042492,-0.46293718,0.45131183,0.7394144,1.679326,-3.4834294,-5.1627555,-1.0960227,0.002518959,6.0,6.0,0.0088823536562599,0.011302966058554315,0.00012256908352069882,0.006761982371268631,0.006714206478878865,0.011938137017711773,0.014189876793533082,0.0024053773194132677,0.0016671501586327003,0.0023140222301047905,0.0018736189867679656,0.0016528634211590008,0.0014794069455804138,0.002170644417337869,-0.5577959731473087,4.354232738567784,0.617156312268069,0.8047614760363446,0.8124598296255456,False,False,False,False
