source_id,field,id,mosaic,pixscale,compactness_f444w,labbe_compactness,flux_d020,flux_d040,flux_d050,measurable,reason
361653,primer-cosmos-west,102863,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5150426681043747,1.7479986220152752,175.9327332671776,307.53017531840743,341.58865694506767,True,None
367448,primer-cosmos-west,59369,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.4424904344357567,2.520413518141182,0.3010418604791143,0.7587499746779314,0.6803352955256285,True,None
374821,primer-cosmos-west,106650,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.20532591623935098,3.203223335044814,0.4489717246101107,1.4381567050464206,2.186629592762848,True,None
319244,primer-cosmos-west,41885,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.34888758421806493,2.3391847638606715,0.6272159317482472,1.4671739511961748,1.7977593933414924,True,None
389667,primer-cosmos-west,111596,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.35840277747328697,2.183023428735132,1.1698059355956614,2.55371376447875,3.2639421598312004,True,None
381603,primer-cosmos-west,66218,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.4475655151990195,1.9789659264772865,3.0704351170605486,6.0762864761221245,6.860303157394096,True,None
316928,primer-cosmos-west,7732,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,,0.07036103931792376,0.12044483453052565,0.008474623738043136,-0.078201001922549,True,None
351321,primer-cosmos-west,37958,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.25242667710814415,3.192996121722139,0.6216817113203642,1.9850272931915052,2.462820960298204,True,None
340725,primer-cosmos-west,43348,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,,0.1564450382029118,0.21018407390042138,0.03288225547099506,-0.02635567097144237,True,None
322069,primer-cosmos-west,75010,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.45441390400519205,1.9419238062428308,10.202763395485391,19.81298912715602,22.452577497207955,True,None
309757,primer-cosmos-west,37991,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5428477041962486,1.6778718059752646,8.578774159436252,14.394083291947236,15.803279802275593,True,None
362783,primer-cosmos-west,62895,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,2.1309408311388527,1.1908277570108738,0.23132161430048453,0.27546419910558045,0.10855374814741234,True,None
309372,primer-cosmos-west,76500,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5269516817436727,1.6970278399406549,1150.100941724951,1951.7533168492068,2182.5548367533243,True,None
386202,primer-cosmos-west,110747,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.48466779122548165,1.8456066480110946,163.49679657059053,301.7507746791994,337.33786220286925,True,None
319628,primer-cosmos-west,50853,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.15357324882350817,3.849776943782812,0.3204635312535455,1.233713113943122,2.0867145398599565,True,None
369316,primer-cosmos-west,93018,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.4667017440552197,1.896900653988731,192.3810935853239,364.92782223706814,412.2142161152103,True,None
355824,primer-cosmos-west,46693,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.20185072595741754,3.0849469105161527,0.34420629691760485,1.0618581522561705,1.7052517165096481,True,None
312971,primer-cosmos-west,77767,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.522746167701004,1.7354305179803746,165.6435653043349,287.46289833621796,316.87188838288785,True,None
363378,primer-cosmos-west,42855,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.3271395369253648,2.49159103694751,5.104493727564185,12.718310819753707,15.603414296966339,True,None
373566,primer-cosmos-west,36353,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.804312552897509,1.2502450030817562,1.4786717842365082,1.848702009439679,1.8384293256516298,True,None
333646,primer-cosmos-west,49697,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5179820833083478,1.9282378183044129,0.8189359644339267,1.579103297391095,1.5810121446737861,True,None
348956,primer-cosmos-west,95495,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5053695228072066,1.7736700502496925,168.45212790109488,298.7784941590026,333.3246669988797,True,None
316509,primer-cosmos-west,38301,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.4904735397758959,1.7739580801370254,0.9937660288366886,1.762899276620528,2.0261358630900945,True,None
323881,primer-cosmos-west,8307,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.6075821137500028,1.5495793772429713,3.29649212276394,5.108176210678907,5.425591122849154,True,None
347794,primer-cosmos-west,42749,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.1446408353181551,4.495736695059446,0.34925143813806064,1.5701425062395635,2.414611595472604,True,None
363811,primer-cosmos-west,18573,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.6206974933649697,1.452469769209051,5.691252608249349,8.26637236241434,9.169124523760395,True,None
